MaKhachHang,ThoiDiemTruyCap,ThoiGianTruyCap
67028,2023-11-02 17:13:00,236
53138,2023-12-02 13:16:00,2621
46760,2023-09-02 16:30:00,2532
20724,2023-09-14 07:34:00,2315
98325,2023-12-24 17:05:00,2747
96247,2023-09-18 16:06:00,1598
43899,2023-03-03 21:18:00,1871
76047,2023-03-24 05:59:00,1860
51233,2023-09-23 10:32:00,2990
79306,2023-07-04 08:29:00,766
80216,2023-09-24 22:50:00,3207
76588,2023-01-06 17:54:00,943
60872,2023-01-04 09:02:00,2831
46709,2023-10-04 08:32:00,736
86687,2023-05-31 12:02:00,3499
35354,2023-10-11 20:37:00,2433
13420,2023-02-19 04:18:00,2683
79814,2023-01-11 11:46:00,3350
40905,2023-05-25 04:53:00,2906
1459,2023-02-13 13:02:00,205
42321,2023-12-21 08:23:00,3526
85650,2023-03-25 16:43:00,2605
57675,2023-02-10 20:29:00,2291
3356,2023-07-07 23:31:00,777
1069,2023-12-01 00:50:00,2919
61246,2023-02-11 21:16:00,1084
69549,2023-05-31 21:52:00,1617
40256,2023-12-19 15:26:00,3244
4832,2023-10-14 22:36:00,530
11849,2023-07-27 22:35:00,3026
84308,2023-09-16 11:37:00,18
97470,2023-06-25 07:22:00,489
53837,2023-08-12 04:36:00,3232
74975,2023-12-01 15:05:00,1045
1223,2023-12-17 09:28:00,1911
78476,2023-06-04 02:27:00,1721
91219,2023-11-04 19:10:00,3229
86651,2023-08-17 07:02:00,3021
77981,2023-03-05 22:39:00,1104
17177,2023-02-02 04:03:00,3530
38038,2023-10-16 15:52:00,606
92282,2023-03-04 03:37:00,2933
7371,2023-11-08 22:05:00,357
98146,2023-07-11 09:04:00,3478
18588,2023-09-27 00:17:00,1816
85245,2023-10-03 22:13:00,573
43160,2023-11-02 12:43:00,3535
78427,2023-01-03 14:51:00,2894
46469,2023-11-07 11:34:00,2905
91563,2023-06-04 16:28:00,1513
22546,2023-08-21 10:11:00,471
64723,2023-04-10 08:03:00,3306
20837,2023-11-15 11:07:00,30
99297,2023-09-23 08:38:00,1980
29059,2023-09-06 08:31:00,35
95025,2023-05-06 09:31:00,1786
30754,2023-11-11 19:05:00,3361
9216,2023-01-23 01:41:00,182
48521,2023-07-28 08:27:00,812
78696,2023-09-19 21:58:00,2660
48876,2023-06-27 13:07:00,3185
93060,2023-05-28 13:11:00,877
35800,2023-01-11 11:49:00,355
31804,2023-08-19 07:43:00,1382
81051,2023-09-08 09:34:00,3054
11021,2023-07-30 11:55:00,1807
40853,2023-09-22 00:25:00,407
2309,2023-10-13 12:44:00,1668
50094,2023-02-10 09:29:00,1794
39048,2023-06-06 04:43:00,3012
77139,2023-08-28 10:31:00,2380
62264,2023-02-03 07:20:00,2470
73182,2023-09-16 23:12:00,1192
91321,2023-04-04 19:23:00,1783
17304,2023-10-09 06:17:00,1133
19185,2023-06-27 07:28:00,1534
63681,2023-04-14 17:18:00,2833
42231,2023-10-02 13:19:00,1291
17204,2023-10-14 07:31:00,823
7462,2023-09-28 11:14:00,2158
11653,2023-10-22 06:58:00,1654
1485,2023-09-03 07:35:00,574
62597,2023-01-26 10:25:00,2842
75386,2023-08-24 15:54:00,2790
82249,2023-02-14 09:22:00,2830
6231,2023-09-01 02:01:00,680
89680,2023-01-12 23:43:00,1776
34370,2023-10-24 02:20:00,1276
35969,2023-06-16 11:36:00,652
25110,2023-09-22 00:36:00,925
13178,2023-07-22 05:39:00,1547
26919,2023-01-05 21:20:00,3487
16354,2023-02-23 11:50:00,1100
29163,2023-04-02 12:03:00,1161
63066,2023-10-18 19:22:00,3281
80126,2023-02-14 22:04:00,1424
80500,2023-11-01 20:49:00,1110
59364,2023-12-06 14:29:00,64
68106,2023-05-27 01:13:00,1944
32980,2023-02-12 11:17:00,1046
89188,2023-04-27 04:00:00,1251
29532,2023-06-03 00:48:00,1456
70702,2023-11-27 16:25:00,2580
63595,2023-04-26 09:38:00,579
15400,2023-03-14 03:12:00,1044
3427,2023-08-12 05:14:00,3583
41237,2023-08-10 07:12:00,2414
24976,2023-12-23 07:10:00,2817
3605,2023-05-31 12:17:00,1367
53149,2023-01-18 06:33:00,2705
40386,2023-12-31 18:46:00,1064
73058,2023-07-17 04:07:00,2824
63379,2023-03-16 22:17:00,1246
24485,2023-10-27 07:42:00,890
56857,2023-03-26 05:34:00,2693
75675,2023-10-12 07:10:00,2666
95776,2023-10-20 09:24:00,790
16001,2023-07-07 10:26:00,1778
21363,2023-11-30 08:50:00,1257
54453,2023-04-06 03:14:00,2305
84405,2023-11-17 14:58:00,3344
45402,2023-11-24 12:09:00,1819
76259,2023-12-05 08:52:00,2290
71098,2023-03-28 16:00:00,2821
18627,2023-03-24 12:43:00,1698
23395,2023-09-22 12:55:00,317
85611,2023-02-03 00:29:00,2802
93338,2023-08-04 10:58:00,2628
89126,2023-10-24 16:13:00,3561
25243,2023-04-28 19:42:00,1184
90638,2023-02-15 13:06:00,2829
26013,2023-11-06 02:41:00,1356
89087,2023-04-18 17:15:00,2921
2254,2023-08-06 23:04:00,294
860,2023-10-26 06:04:00,1884
8911,2023-10-19 14:51:00,749
84185,2023-10-12 03:06:00,3083
65974,2023-06-28 20:28:00,2030
96926,2023-08-10 04:40:00,1858
14554,2023-03-27 08:45:00,1967
11929,2023-07-01 14:49:00,2799
33234,2023-04-28 06:09:00,2504
68228,2023-03-25 11:03:00,3105
26084,2023-11-20 23:36:00,2485
59489,2023-08-13 18:16:00,1691
23785,2023-07-29 03:54:00,1509
99817,2023-06-04 05:20:00,1453
68678,2023-02-16 12:38:00,458
55401,2023-05-01 04:37:00,675
20661,2023-11-14 09:00:00,1245
67471,2023-10-02 00:48:00,3424
80509,2023-03-03 06:07:00,361
31098,2023-06-17 15:37:00,1781
99098,2023-07-14 04:22:00,1813
59589,2023-02-05 19:13:00,2484
16769,2023-09-20 01:43:00,752
31788,2023-11-19 04:38:00,1195
7552,2023-09-27 02:46:00,552
59978,2023-07-10 12:34:00,2037
45350,2023-10-26 18:18:00,2649
99659,2023-06-22 06:37:00,945
65105,2023-04-14 17:38:00,2962
61955,2023-10-01 02:49:00,3541
31745,2023-12-15 23:12:00,3560
16616,2023-02-17 14:13:00,3041
67083,2023-12-02 13:27:00,2571
745,2023-03-27 19:56:00,2822
73303,2023-01-28 10:31:00,3091
91465,2023-09-03 15:37:00,3232
2069,2023-03-05 22:19:00,2747
37691,2023-10-14 00:52:00,453
66108,2023-03-16 19:44:00,2866
49100,2023-07-05 02:58:00,692
83795,2023-08-11 04:50:00,1414
22795,2023-07-11 02:35:00,1974
4182,2023-06-14 05:03:00,737
39826,2023-02-15 19:00:00,3459
22913,2023-07-20 22:12:00,3364
7078,2023-11-07 16:54:00,2637
12502,2023-08-06 23:22:00,2561
25742,2023-10-20 19:21:00,1511
84889,2023-03-02 14:18:00,3585
50492,2023-07-29 12:28:00,15
46829,2023-10-09 11:44:00,2807
74802,2023-07-25 13:19:00,1391
67105,2023-10-30 15:55:00,2844
50354,2023-01-13 10:09:00,138
96746,2023-10-26 10:39:00,2647
59171,2023-03-03 01:51:00,3137
31560,2023-02-19 19:37:00,2607
70881,2023-03-19 22:14:00,838
11784,2023-05-13 17:08:00,886
29560,2023-10-12 04:03:00,57
22339,2023-09-09 18:00:00,2384
15923,2023-01-28 05:45:00,925
19554,2023-12-17 10:17:00,243
48873,2023-11-10 02:07:00,981
89339,2023-05-24 07:32:00,1234
53468,2023-11-16 05:19:00,181
75586,2023-02-22 17:18:00,1288
86050,2023-09-21 18:09:00,2665
16011,2023-03-15 06:39:00,347
17194,2023-10-01 07:33:00,1073
8735,2023-03-09 07:22:00,1944
79343,2023-04-22 03:09:00,2562
26628,2023-03-16 10:02:00,2518
85069,2023-02-16 14:19:00,778
33332,2023-09-15 01:58:00,1799
13870,2023-11-05 14:33:00,507
40389,2023-08-31 09:51:00,2225
97059,2023-01-11 02:09:00,3528
79859,2023-03-08 15:55:00,2057
37425,2023-08-16 14:21:00,763
20653,2023-04-17 16:15:00,2195
9885,2023-05-14 03:00:00,3555
49040,2023-01-12 16:07:00,1078
16361,2023-07-02 00:34:00,2692
11087,2023-12-20 16:16:00,2049
7978,2023-05-03 02:10:00,2403
75550,2023-08-19 06:58:00,2636
6596,2023-07-07 18:14:00,3459
58099,2023-12-15 15:15:00,2091
60967,2023-03-21 13:21:00,2097
11083,2023-06-05 17:24:00,1075
76894,2023-03-16 05:51:00,265
58882,2023-10-28 17:57:00,1218
26400,2023-12-06 03:32:00,1029
78821,2023-03-04 11:15:00,714
91644,2023-08-31 16:51:00,3275
80383,2023-01-25 08:39:00,1267
38369,2023-01-23 20:28:00,952
41506,2023-10-13 12:44:00,3444
43534,2023-08-02 23:11:00,1811
29549,2023-04-05 18:24:00,2000
43794,2023-03-02 14:57:00,2095
93482,2023-12-30 19:57:00,1277
97701,2023-10-14 19:32:00,2241
4252,2023-05-06 14:45:00,2412
86609,2023-04-14 23:37:00,1471
37745,2023-12-03 14:56:00,3173
35835,2023-03-24 22:00:00,3460
12063,2023-04-11 00:33:00,2048
79129,2023-11-12 00:51:00,2833
1782,2023-04-12 09:17:00,787
24590,2023-07-25 11:17:00,2568
67305,2023-07-12 05:38:00,378
29864,2023-06-10 18:22:00,2173
34356,2023-09-11 01:53:00,540
81228,2023-10-04 00:32:00,2299
29848,2023-04-02 18:04:00,1739
58192,2023-02-19 07:53:00,2944
88692,2023-05-05 00:53:00,2047
5477,2023-05-15 18:28:00,1052
50682,2023-05-09 18:25:00,590
98504,2023-09-09 08:28:00,2271
1094,2023-09-10 13:30:00,1120
23315,2023-11-01 16:52:00,438
32207,2023-09-28 13:53:00,1491
51470,2023-07-14 13:13:00,1075
71917,2023-10-13 19:45:00,1525
10675,2023-11-23 12:55:00,2440
27929,2023-08-20 23:48:00,380
48346,2023-11-03 15:55:00,133
33738,2023-04-20 05:11:00,397
31684,2023-05-10 14:42:00,436
63797,2023-09-15 00:00:00,255
55614,2023-03-24 11:00:00,1958
44689,2023-05-09 08:40:00,132
1423,2023-12-25 03:54:00,2649
60080,2023-09-01 05:34:00,183
75655,2023-03-01 18:28:00,1512
15996,2023-12-22 12:09:00,1953
70014,2023-12-27 07:59:00,1540
77849,2023-12-05 19:15:00,643
44210,2023-03-02 11:07:00,561
94299,2023-11-22 18:35:00,2718
77503,2023-10-05 18:38:00,2833
19018,2023-03-17 15:34:00,33
49276,2023-01-08 23:09:00,1683
75247,2023-01-24 07:09:00,2641
95290,2023-01-19 22:12:00,84
79965,2023-08-03 02:51:00,3534
49980,2023-06-13 14:29:00,768
40426,2023-11-04 11:47:00,2723
34159,2023-11-04 06:16:00,3424
99431,2023-09-15 08:25:00,1849
82845,2023-04-07 07:16:00,815
12638,2023-11-26 17:44:00,300
44747,2023-11-17 12:37:00,1126
37940,2023-06-19 21:06:00,1119
54732,2023-07-03 20:44:00,1762
24353,2023-02-01 16:54:00,2179
86501,2023-02-01 01:20:00,3212
87554,2023-03-25 17:23:00,3083
52718,2023-06-19 06:42:00,318
63515,2023-06-15 09:43:00,346
63129,2023-09-13 08:04:00,424
36432,2023-04-24 17:55:00,2213
15667,2023-12-07 23:24:00,3477
6535,2023-09-26 18:57:00,3086
38635,2023-04-17 05:10:00,583
40943,2023-11-22 18:15:00,2687
11320,2023-01-09 04:58:00,3271
52496,2023-06-02 04:30:00,2183
50595,2023-01-22 01:07:00,1495
97299,2023-11-01 09:03:00,3580
73032,2023-02-02 15:07:00,1068
26110,2023-12-01 07:06:00,1361
19912,2023-01-13 00:02:00,3473
7280,2023-12-21 19:02:00,1477
36965,2023-03-05 14:57:00,2166
60922,2023-01-28 23:24:00,479
47090,2023-03-06 20:43:00,1445
34040,2023-12-11 09:30:00,3187
49045,2023-06-26 01:21:00,1205
702,2023-05-19 17:15:00,2631
19169,2023-02-26 19:47:00,3379
23228,2023-04-11 16:41:00,3040
34755,2023-10-16 02:32:00,573
35364,2023-12-23 23:20:00,261
6299,2023-05-29 23:24:00,2095
74085,2023-04-13 14:16:00,2118
1093,2023-10-30 13:42:00,2471
23529,2023-01-22 18:31:00,3467
43755,2023-03-15 17:26:00,230
43125,2023-02-10 16:38:00,1965
65661,2023-05-30 20:07:00,464
35300,2023-12-02 07:24:00,629
51420,2023-04-07 23:04:00,2037
26443,2023-09-26 10:59:00,1448
1256,2023-01-18 16:37:00,613
11478,2023-05-19 16:04:00,3425
40643,2023-01-11 09:12:00,1295
82780,2023-04-09 16:37:00,1141
13507,2023-07-10 02:28:00,210
8682,2023-12-27 05:12:00,318
7694,2023-03-09 19:58:00,2444
76300,2023-01-15 02:10:00,1487
16104,2023-12-11 10:14:00,2088
76712,2023-09-21 18:34:00,3329
704,2023-07-25 18:00:00,360
79972,2023-11-25 00:13:00,1148
78605,2023-01-22 18:35:00,908
44767,2023-08-11 22:53:00,2837
88811,2023-06-26 23:12:00,1247
53043,2023-01-24 14:39:00,115
3682,2023-12-11 11:16:00,3590
61978,2023-11-15 10:45:00,2924
96509,2023-08-02 08:59:00,2210
80526,2023-02-07 23:59:00,1847
95003,2023-06-08 17:08:00,3307
35295,2023-07-07 14:14:00,1223
9468,2023-12-06 18:42:00,2825
94877,2023-09-04 11:40:00,136
14447,2023-11-24 16:24:00,2316
83563,2023-01-22 15:25:00,1271
16614,2023-04-12 09:36:00,82
78948,2023-03-30 19:08:00,3190
8001,2023-04-18 12:55:00,8
16515,2023-03-26 17:55:00,1788
34141,2023-10-19 00:13:00,3237
60641,2023-04-24 12:49:00,1308
1511,2023-08-16 07:38:00,3172
88565,2023-11-25 22:58:00,279
55033,2023-07-28 01:53:00,150
76258,2023-04-03 01:49:00,2120
10845,2023-10-27 15:28:00,2047
87400,2023-04-16 18:47:00,1169
20030,2023-08-08 20:22:00,3306
30606,2023-10-24 15:25:00,3256
29252,2023-04-05 19:50:00,1265
67120,2023-09-09 18:15:00,3575
57451,2023-12-24 22:32:00,1285
92004,2023-07-02 07:36:00,2525
97959,2023-04-23 01:35:00,647
22295,2023-05-07 15:29:00,958
42770,2023-07-13 03:12:00,139
64276,2023-11-05 05:22:00,685
89029,2023-02-02 12:45:00,2143
26505,2023-04-19 00:29:00,1674
22429,2023-07-30 16:53:00,296
99683,2023-07-24 07:32:00,2082
96775,2023-07-10 10:44:00,172
28570,2023-10-08 06:15:00,1565
63609,2023-01-14 17:14:00,2786
35275,2023-06-27 12:12:00,441
96121,2023-06-28 19:38:00,2071
9576,2023-12-24 19:28:00,4
68322,2023-03-01 00:07:00,1044
34302,2023-04-14 20:13:00,2030
58644,2023-09-19 20:04:00,3522
70976,2023-08-31 22:06:00,2581
90215,2023-05-17 04:08:00,2141
53560,2023-07-18 15:33:00,1309
62353,2023-07-05 19:50:00,2046
96128,2023-03-07 11:12:00,1426
75833,2023-12-05 12:44:00,2396
48200,2023-10-30 21:09:00,3409
22429,2023-03-02 06:04:00,187
39523,2023-05-26 05:27:00,3081
37880,2023-05-24 05:54:00,2129
1968,2023-11-02 06:05:00,2315
66158,2023-12-25 10:29:00,3496
79042,2023-06-03 10:48:00,2667
36144,2023-11-27 09:47:00,2189
26492,2023-10-30 07:04:00,1777
60004,2023-08-19 08:02:00,2285
87403,2023-04-23 17:09:00,1367
37368,2023-10-11 01:23:00,1289
79910,2023-04-27 14:55:00,1263
8989,2023-06-18 09:26:00,1748
31932,2023-02-15 07:14:00,1180
69005,2023-12-01 23:41:00,539
19178,2023-11-01 14:01:00,3226
29732,2023-02-12 05:38:00,565
75329,2023-03-18 05:10:00,2068
64946,2023-06-25 21:20:00,2544
87884,2023-06-12 01:09:00,2711
65080,2023-08-04 06:44:00,1327
83590,2023-01-01 17:49:00,10
95858,2023-03-30 11:44:00,212
35635,2023-02-28 21:25:00,2169
83539,2023-06-12 19:20:00,356
39945,2023-01-09 09:19:00,1201
25286,2023-05-14 16:08:00,1406
9296,2023-02-22 16:26:00,849
70027,2023-10-31 10:31:00,1553
79331,2023-02-22 22:51:00,3418
29751,2023-10-04 11:36:00,2119
70060,2023-09-05 15:31:00,3187
37650,2023-03-01 13:07:00,2371
27598,2023-04-08 10:30:00,755
70979,2023-10-05 14:21:00,828
10881,2023-08-25 02:54:00,3440
87689,2023-09-13 14:18:00,184
2135,2023-04-13 17:36:00,2487
98586,2023-02-28 10:43:00,2532
30166,2023-11-18 10:21:00,1252
45821,2023-03-13 18:41:00,3437
52724,2023-04-28 03:44:00,844
44877,2023-12-07 15:22:00,184
23115,2023-08-28 01:19:00,1925
52754,2023-01-30 13:54:00,2759
93225,2023-10-31 13:01:00,2190
38374,2023-11-10 11:32:00,671
39096,2023-06-01 05:57:00,2888
60148,2023-10-03 14:59:00,3353
37306,2023-04-26 20:44:00,424
27054,2023-05-17 11:26:00,1463
71584,2023-04-08 23:04:00,1316
11930,2023-10-13 22:40:00,1865
11414,2023-07-23 09:36:00,1081
26911,2023-11-30 10:28:00,1957
74195,2023-08-23 05:07:00,2538
84174,2023-05-13 21:26:00,704
35518,2023-02-06 15:58:00,1122
57730,2023-04-19 17:24:00,2003
15107,2023-05-22 05:41:00,82
11068,2023-06-24 06:43:00,1934
75908,2023-11-13 15:36:00,2502
9730,2023-11-11 01:26:00,1425
42757,2023-02-08 05:13:00,1472
87376,2023-11-15 21:35:00,2182
65357,2023-02-02 16:49:00,226
61879,2023-11-29 04:52:00,1672
32538,2023-04-21 00:54:00,835
27752,2023-10-02 14:20:00,2785
95408,2023-07-28 09:10:00,1104
7211,2023-06-10 14:02:00,751
2848,2023-01-06 19:41:00,1762
9468,2023-08-02 10:10:00,2316
40882,2023-07-16 01:54:00,2232
6968,2023-05-24 02:50:00,1738
55870,2023-06-11 22:13:00,2984
97309,2023-08-03 13:20:00,2187
23153,2023-11-29 02:31:00,1521
7001,2023-02-27 20:59:00,1067
74533,2023-05-27 08:11:00,3245
22207,2023-07-13 12:23:00,2246
55128,2023-03-17 05:13:00,2240
11732,2023-01-14 00:42:00,3092
63395,2023-04-22 21:25:00,3054
14504,2023-11-24 01:39:00,473
31745,2023-02-02 19:36:00,1757
27594,2023-05-26 02:46:00,629
16174,2023-06-26 10:51:00,1057
96816,2023-04-21 08:38:00,3524
94609,2023-07-28 00:37:00,2235
91291,2023-08-28 00:18:00,412
32131,2023-05-21 13:40:00,46
79910,2023-01-05 19:31:00,1022
90614,2023-04-28 02:23:00,3569
26867,2023-07-05 01:42:00,1740
12165,2023-05-19 14:50:00,1873
55018,2023-05-12 21:10:00,3058
6481,2023-01-07 11:46:00,7
83998,2023-07-09 12:35:00,1662
50586,2023-08-27 00:00:00,3580
46376,2023-05-22 03:53:00,3418
85391,2023-12-23 03:50:00,2727
45968,2023-04-24 03:22:00,3316
86927,2023-08-25 20:44:00,644
13611,2023-12-08 02:27:00,2294
57571,2023-05-11 13:33:00,3507
60895,2023-08-04 00:18:00,3078
47,2023-09-11 21:36:00,2057
82343,2023-11-07 04:29:00,813
71638,2023-12-16 13:14:00,1263
27915,2023-07-22 07:29:00,3530
8845,2023-03-23 04:55:00,818
85428,2023-08-23 20:27:00,2656
70483,2023-04-11 15:39:00,1214
22574,2023-09-28 12:34:00,1100
45538,2023-10-25 08:51:00,1723
6494,2023-02-17 15:13:00,176
45195,2023-06-30 00:57:00,1738
40187,2023-02-18 23:29:00,2493
81669,2023-06-13 20:52:00,2588
18241,2023-08-05 18:21:00,806
30888,2023-11-01 13:17:00,1557
22256,2023-01-14 22:54:00,1566
27398,2023-06-18 02:43:00,2036
27351,2023-05-25 11:25:00,2489
55858,2023-09-20 18:15:00,902
8328,2023-12-17 09:51:00,795
4680,2023-04-17 21:33:00,2232
159,2023-12-21 16:47:00,3464
25240,2023-06-10 13:28:00,2587
41115,2023-11-26 02:32:00,1759
29774,2023-02-28 09:44:00,1504
56661,2023-02-05 00:01:00,1379
1992,2023-03-15 22:25:00,2516
17962,2023-06-03 02:46:00,731
14705,2023-04-18 15:59:00,2946
79439,2023-01-24 02:58:00,1933
99842,2023-04-14 00:31:00,453
99583,2023-12-19 19:55:00,2296
71068,2023-01-15 00:03:00,82
13917,2023-11-26 09:00:00,1532
76196,2023-10-10 06:05:00,3295
76763,2023-02-01 08:24:00,1954
73968,2023-09-02 08:35:00,580
71511,2023-12-02 04:48:00,2420
2579,2023-08-30 01:19:00,2289
18881,2023-06-26 03:26:00,1174
33031,2023-06-13 22:24:00,172
61818,2023-03-13 13:49:00,3089
35976,2023-01-13 12:27:00,3407
38525,2023-02-04 05:37:00,199
90162,2023-10-26 05:01:00,986
54781,2023-11-28 00:35:00,61
26214,2023-05-30 10:19:00,1415
89325,2023-12-19 22:41:00,3486
50849,2023-04-27 18:31:00,3457
81114,2023-02-23 06:21:00,1842
72830,2023-12-22 23:49:00,3304
90631,2023-10-17 19:56:00,2011
65195,2023-03-03 14:19:00,2478
22440,2023-12-12 14:14:00,2569
73747,2023-08-27 10:02:00,527
36925,2023-03-12 09:34:00,2886
50886,2023-03-30 06:27:00,807
86575,2023-10-17 20:21:00,1551
38750,2023-08-17 18:21:00,1396
37135,2023-06-22 03:06:00,1112
45876,2023-06-09 04:19:00,1262
30471,2023-05-03 05:52:00,1182
73874,2023-11-09 14:14:00,3436
10777,2023-03-04 21:41:00,846
4915,2023-06-22 13:54:00,2309
87628,2023-09-04 12:48:00,3136
49545,2023-07-16 06:22:00,1743
92346,2023-10-18 13:00:00,3019
31224,2023-05-19 08:33:00,1211
37927,2023-03-07 07:51:00,3177
83923,2023-04-25 04:07:00,2593
77801,2023-04-29 14:50:00,608
59163,2023-10-31 07:09:00,3227
14847,2023-03-21 08:16:00,1007
97459,2023-01-13 20:57:00,2866
72381,2023-12-16 07:46:00,1970
85410,2023-11-13 07:43:00,3532
87802,2023-08-17 12:05:00,8
36950,2023-01-27 18:02:00,3476
59117,2023-06-26 00:21:00,2364
68714,2023-07-10 23:42:00,3295
34126,2023-08-23 09:38:00,1990
60735,2023-05-09 02:44:00,2723
14268,2023-10-05 17:43:00,738
65868,2023-06-29 02:03:00,2993
73894,2023-10-22 03:35:00,1097
39780,2023-09-14 09:46:00,2428
44230,2023-03-22 18:43:00,347
37103,2023-08-20 03:26:00,2424
96841,2023-04-20 19:22:00,356
56464,2023-10-13 01:56:00,1167
58330,2023-06-22 16:09:00,2379
90258,2023-10-11 12:29:00,2360
58214,2023-01-18 20:39:00,1734
21550,2023-08-14 15:48:00,1009
57761,2023-10-20 01:43:00,2812
9736,2023-03-26 10:40:00,2561
20462,2023-11-30 00:23:00,2969
89803,2023-01-15 13:04:00,3355
68343,2023-12-16 18:42:00,2107
37081,2023-09-16 13:47:00,3027
3245,2023-04-15 06:21:00,367
13647,2023-02-25 15:34:00,324
98124,2023-10-18 19:12:00,1890
26441,2023-02-02 18:25:00,3392
98588,2023-07-31 20:04:00,1833
81197,2023-12-23 20:48:00,2498
50432,2023-01-08 20:56:00,3122
74922,2023-07-25 22:13:00,596
85674,2023-06-23 04:18:00,540
54642,2023-12-13 07:09:00,395
53636,2023-11-07 03:42:00,2637
64042,2023-11-07 07:57:00,2237
33451,2023-09-27 00:05:00,360
32881,2023-03-03 10:04:00,3558
33666,2023-03-28 02:25:00,2518
51918,2023-02-04 10:46:00,1545
11003,2023-07-28 00:04:00,1701
27855,2023-09-05 12:31:00,2668
44327,2023-11-19 23:28:00,3437
32916,2023-11-04 07:47:00,968
18011,2023-08-08 07:20:00,1647
90780,2023-11-19 12:07:00,1491
48927,2023-04-16 06:30:00,3353
96360,2023-04-06 03:39:00,2845
47365,2023-08-04 02:35:00,361
63865,2023-06-05 09:32:00,1727
28999,2023-05-11 10:28:00,411
32573,2023-02-01 23:36:00,165
25551,2023-01-15 01:17:00,697
40124,2023-11-09 05:46:00,1511
94377,2023-08-06 05:45:00,1092
91834,2023-02-14 20:35:00,1711
47744,2023-07-25 00:25:00,2942
40317,2023-06-09 07:04:00,249
96089,2023-05-27 18:41:00,2268
26046,2023-08-31 07:07:00,383
7717,2023-08-04 04:13:00,3423
14638,2023-04-26 10:11:00,3547
67209,2023-08-12 01:15:00,2379
99212,2023-01-11 12:36:00,1536
65828,2023-02-19 14:02:00,605
75643,2023-10-16 08:09:00,2204
42652,2023-05-25 22:38:00,2925
32365,2023-03-10 22:02:00,3246
93232,2023-05-25 22:54:00,3047
59137,2023-01-29 08:49:00,2087
79150,2023-09-04 23:00:00,1815
78311,2023-01-23 20:18:00,3408
81438,2023-02-03 01:43:00,3289
14350,2023-05-10 03:58:00,1008
31903,2023-08-05 20:25:00,1335
25439,2023-03-12 10:03:00,1620
3217,2023-04-13 12:05:00,543
57674,2023-11-05 20:49:00,1328
41844,2023-12-14 12:18:00,3021
74280,2023-08-27 11:30:00,2336
80072,2023-08-24 09:38:00,3250
41702,2023-04-02 07:30:00,120
5779,2023-04-08 18:03:00,1335
39010,2023-09-16 23:57:00,2486
57462,2023-10-14 09:23:00,3591
35961,2023-05-12 03:33:00,177
47653,2023-11-25 23:17:00,1805
20903,2023-09-11 16:32:00,824
32676,2023-01-21 02:00:00,3351
84784,2023-11-17 21:48:00,2134
31160,2023-09-14 01:00:00,2480
46913,2023-10-18 07:10:00,2627
4084,2023-02-20 06:40:00,1279
50092,2023-01-25 21:13:00,474
2506,2023-11-07 03:36:00,2784
43117,2023-11-05 03:47:00,1961
20216,2023-09-25 00:51:00,1902
77454,2023-11-25 23:59:00,2330
4557,2023-11-26 00:05:00,859
84552,2023-07-13 00:23:00,929
37721,2023-09-10 21:10:00,2128
80106,2023-08-10 12:00:00,3211
67277,2023-12-04 12:07:00,1018
80414,2023-11-16 05:59:00,3145
46854,2023-02-03 10:50:00,118
21041,2023-05-30 09:12:00,1347
82441,2023-03-20 03:50:00,1127
8317,2023-02-05 03:38:00,657
9033,2023-05-09 05:18:00,1606
14803,2023-07-02 02:04:00,3072
49233,2023-11-30 20:07:00,3113
26440,2023-04-02 10:50:00,44
62710,2023-05-23 16:36:00,1082
83699,2023-09-14 16:49:00,1528
7125,2023-06-17 05:10:00,3514
99010,2023-09-02 16:46:00,71
28049,2023-11-11 19:41:00,2557
45507,2023-04-22 11:29:00,405
62251,2023-04-23 18:06:00,1783
73114,2023-09-09 18:00:00,3021
21455,2023-10-08 05:28:00,3460
63194,2023-10-25 16:12:00,2488
49115,2023-08-07 01:39:00,65
9120,2023-09-27 08:37:00,2819
7232,2023-06-20 13:43:00,465
36642,2023-09-25 02:47:00,1916
96762,2023-11-07 07:05:00,1380
56753,2023-10-10 13:49:00,1462
60633,2023-06-30 21:06:00,2503
82679,2023-08-19 18:06:00,556
10864,2023-08-17 15:21:00,800
52069,2023-05-28 20:59:00,1816
58620,2023-01-14 00:37:00,3371
8469,2023-08-09 16:37:00,2119
60402,2023-10-30 20:49:00,2194
56079,2023-01-02 15:31:00,988
20595,2023-01-16 13:06:00,2807
63288,2023-10-15 01:34:00,465
35318,2023-03-01 14:18:00,2627
96105,2023-04-28 06:55:00,474
94953,2023-11-21 21:16:00,3268
67794,2023-10-27 11:50:00,1975
76675,2023-10-26 01:07:00,751
49326,2023-01-10 00:43:00,954
63635,2023-11-01 20:29:00,252
